date,date_block_num,shop_id,item_id,item_price,item_cnt_day
15.05.2013,4,2,21376,399.0,1.0
21.05.2013,4,2,21376,399.0,1.0
03.05.2013,4,2,21488,949.0,1.0
03.05.2013,4,2,21424,399.0,1.0
09.05.2013,4,2,20237,299.0,1.0
02.05.2013,4,2,4370,599.0,1.0
26.05.2013,4,2,15444,599.0,1.0
02.05.2013,4,2,14754,750.0,1.0
05.05.2013,4,2,12168,189.0,1.0
18.05.2013,4,2,12168,189.0,1.0
25.05.2013,4,2,12168,189.0,1.0
30.05.2013,4,2,12168,189.0,1.0
31.05.2013,4,2,12168,189.0,1.0
01.05.2013,4,2,11954,299.0,1.0
02.05.2013,4,2,13071,499.0,1.0
09.05.2013,4,2,13071,499.0,1.0
05.05.2013,4,2,12135,299.0,1.0
23.05.2013,4,2,12360,549.0,1.0
30.05.2013,4,2,13102,999.0,1.0
25.05.2013,4,2,13180,149.0,1.0
31.05.2013,4,2,12665,399.0,1.0
14.05.2013,4,2,13344,25.0,1.0
19.05.2013,4,2,13344,25.0,1.0
14.05.2013,4,2,13345,25.0,2.0
05.05.2013,4,2,13354,30.0,1.0
14.05.2013,4,2,13354,30.0,2.0
09.05.2013,4,2,13102,1090.0,1.0
13.05.2013,4,2,12134,299.0,1.0
18.05.2013,4,2,11707,699.0,1.0
12.05.2013,4,2,11554,249.0,1.0
25.05.2013,4,2,10689,799.0,1.0
25.05.2013,4,2,11304,174.0,1.0
18.05.2013,4,2,10956,399.0,1.0
23.05.2013,4,2,10956,399.0,1.0
18.05.2013,4,2,10957,719.0,1.0
25.05.2013,4,2,10957,799.0,1.0
26.05.2013,4,2,10957,799.0,1.0
31.05.2013,4,2,10957,799.0,1.0
15.05.2013,4,2,10991,399.0,1.0
26.05.2013,4,2,11030,99.0,1.0
03.05.2013,4,2,11047,149.0,1.0
01.05.2013,4,2,11391,899.0,1.0
02.05.2013,4,2,11496,399.0,1.0
10.05.2013,4,2,11498,699.0,1.0
12.05.2013,4,2,11549,249.0,3.0
18.05.2013,4,2,11549,249.0,1.0
28.05.2013,4,2,11553,249.0,1.0
30.05.2013,4,2,11553,249.0,1.0
31.05.2013,4,2,11553,249.0,1.0
08.05.2013,4,2,13351,70.0,1.0
02.05.2013,4,2,15319,999.0,1.0
11.05.2013,4,2,13393,10490.0,1.0
29.05.2013,4,2,13460,1049.0,1.0
17.05.2013,4,2,15044,699.0,4.0
18.05.2013,4,2,15044,699.0,1.0
19.05.2013,4,2,15044,699.0,1.0
21.05.2013,4,2,15044,699.0,1.0
26.05.2013,4,2,15044,699.0,1.0
30.05.2013,4,2,15044,699.0,1.0
31.05.2013,4,2,15044,698.5,1.0
28.05.2013,4,2,15045,2499.0,1.0
18.05.2013,4,2,15043,1899.0,1.0
30.05.2013,4,2,15045,2499.0,1.0
17.05.2013,4,2,15060,399.0,1.0
07.05.2013,4,2,15063,599.0,2.0
10.05.2013,4,2,15063,599.0,1.0
11.05.2013,4,2,15063,599.0,1.0
12.05.2013,4,2,15063,599.0,1.0
25.05.2013,4,2,15063,599.0,1.0
29.05.2013,4,2,14644,399.0,1.0
03.05.2013,4,2,14752,399.0,1.0
24.05.2013,4,2,15046,2499.0,1.0
17.05.2013,4,2,15043,1899.0,1.0
01.05.2013,4,2,14434,149.0,1.0
10.05.2013,4,2,14432,149.0,1.0
08.05.2013,4,2,13484,13489.5,1.0
15.05.2013,4,2,13490,13990.0,1.0
30.05.2013,4,2,13501,3798.0,1.0
17.05.2013,4,2,13511,1599.0,1.0
19.05.2013,4,2,13425,11990.0,1.0
29.05.2013,4,2,13429,9990.0,1.0
15.05.2013,4,2,12805,399.0,1.0
17.05.2013,4,2,12815,1099.0,1.0
29.05.2013,4,2,12817,99.0,1.0
02.05.2013,4,2,12860,99.0,1.0
12.05.2013,4,2,12860,99.0,1.0
10.05.2013,4,2,13735,419.0,1.0
22.05.2013,4,2,13736,419.0,1.0
12.05.2013,4,2,13850,699.0,1.0
25.05.2013,4,2,14158,449.0,1.0
09.05.2013,4,2,14160,1499.0,1.0
30.05.2013,4,2,13923,149.0,1.0
08.05.2013,4,2,14261,249.0,1.0
13.05.2013,4,2,14428,149.0,1.0
03.05.2013,4,2,13460,1049.3,1.0
21.06.2013,5,2,22087,79.0,1.0
16.06.2013,5,2,22087,79.0,2.0
02.06.2013,5,2,22024,149.0,1.0
16.06.2013,5,2,21994,5259.0,1.0
17.06.2013,5,2,21735,149.0,1.0
21.06.2013,5,2,21440,399.0,1.0
01.06.2013,5,2,22088,79.0,2.0
01.06.2013,5,2,21440,399.0,1.0
07.06.2013,5,2,21427,98.9,1.0
04.06.2013,5,2,21427,99.0,1.0
01.06.2013,5,2,21427,99.0,1.0
09.06.2013,5,2,21488,949.0,1.0
08.06.2013,5,2,21488,949.0,1.0
21.06.2013,5,2,21487,949.0,1.0
16.06.2013,5,2,21427,99.0,1.0
27.06.2013,5,2,22088,79.0,1.0
20.06.2013,5,2,21487,949.0,2.0
16.06.2013,5,2,21487,949.0,1.0
08.06.2013,5,2,21487,949.0,1.0
24.06.2013,5,2,16733,899.0,1.0
27.06.2013,5,2,16732,399.0,1.0
22.06.2013,5,2,16732,399.0,1.0
14.06.2013,5,2,16732,399.0,1.0
18.06.2013,5,2,16793,3074.0,4.0
20.06.2013,5,2,16792,3199.0,1.0
21.06.2013,5,2,16900,399.0,1.0
19.06.2013,5,2,16792,3199.0,2.0
21.06.2013,5,2,16789,299.0,2.0
14.06.2013,5,2,16789,299.0,1.0
12.06.2013,5,2,16789,299.0,1.0
08.06.2013,5,2,16789,299.0,1.0
06.06.2013,5,2,16789,299.0,1.0
30.06.2013,5,2,16787,2599.0,3.0
18.06.2013,5,2,16792,3199.0,2.0
29.06.2013,5,2,16787,2599.0,2.0
19.06.2013,5,2,16901,499.0,1.0
13.06.2013,5,2,17695,249.0,1.0
21.06.2013,5,2,19339,349.0,1.0
11.06.2013,5,2,18550,149.0,1.0
11.06.2013,5,2,18549,149.0,1.0
23.06.2013,5,2,18539,199.0,1.0
11.06.2013,5,2,18539,199.0,1.0
22.06.2013,5,2,18168,249.0,1.0
02.06.2013,5,2,17064,99.0,1.0
21.06.2013,5,2,18168,249.0,1.0
16.06.2013,5,2,17811,98.9,1.0
04.06.2013,5,2,17811,99.0,1.0
23.06.2013,5,2,17792,399.0,1.0
14.06.2013,5,2,17754,899.0,1.0
12.06.2013,5,2,17754,899.0,1.0
19.06.2013,5,2,17737,3490.0,1.0
15.06.2013,5,2,17906,399.0,1.0
26.06.2013,5,2,16787,2599.0,1.0
25.06.2013,5,2,16787,2599.0,1.0
22.06.2013,5,2,16787,2599.0,3.0
16.06.2013,5,2,16180,1679.0,1.0
16.06.2013,5,2,16154,639.0,1.0
17.06.2013,5,2,16071,249.0,1.0
25.06.2013,5,2,16029,1299.0,1.0
11.06.2013,5,2,15552,1499.0,1.0
05.06.2013,5,2,15443,549.0,1.0
01.06.2013,5,2,16189,249.0,1.0
01.06.2013,5,2,14883,299.0,1.0
02.06.2013,5,2,14788,149.0,1.0
23.06.2013,5,2,15063,449.0,1.0
27.06.2013,5,2,15046,2199.0,1.0
13.06.2013,5,2,15046,2499.0,1.0
26.06.2013,5,2,15044,699.0,1.0
16.06.2013,5,2,15044,699.0,1.0
25.06.2013,5,2,14862,149.0,1.0
23.06.2013,5,2,16206,599.0,1.0
19.06.2013,5,2,16209,299.0,1.0
13.06.2013,5,2,16210,329.0,1.0
21.06.2013,5,2,16787,2449.0,4.0
19.06.2013,5,2,16787,2599.0,1.0
18.06.2013,5,2,16787,2599.0,2.0
17.06.2013,5,2,16787,2599.0,2.0
16.06.2013,5,2,16787,2499.0,3.0
15.06.2013,5,2,16787,2479.0,5.0
14.06.2013,5,2,16787,2505.25,16.0
29.06.2013,5,2,16397,349.0,1.0
22.06.2013,5,2,15833,149.0,1.0
28.06.2013,5,2,16332,1499.0,1.0
17.06.2013,5,2,16332,1499.0,1.0
04.06.2013,5,2,16332,1499.0,1.0
21.06.2013,5,2,15769,300.0,1.0
22.06.2013,5,2,15742,399.0,1.0
01.06.2013,5,2,16315,854.0,1.0
21.06.2013,5,2,19340,499.0,1.0
16.06.2013,5,2,19344,400.0,1.0
01.06.2013,5,2,18827,298.9,1.0
25.06.2013,5,2,19390,58.0,1.0
22.06.2013,5,2,20948,599.0,1.0
07.06.2013,5,2,20948,599.0,1.0
24.06.2013,5,2,20947,599.0,1.0
13.06.2013,5,2,20947,599.0,1.0
03.06.2013,5,2,20254,149.0,1.0
08.06.2013,5,2,20240,298.9,1.0
02.06.2013,5,2,20949,5.0,4.0
01.06.2013,5,2,20240,299.0,1.0
08.06.2013,5,2,20388,1439.0,1.0
23.06.2013,5,2,20384,1999.0,1.0
14.06.2013,5,2,20231,99.0,1.0
01.06.2013,5,2,20231,98.9,1.0
21.06.2013,5,2,20216,549.0,1.0
21.06.2013,5,2,20194,720.0,1.0
18.06.2013,5,2,20672,959.0,1.0
04.06.2013,5,2,20949,5.0,1.0
06.06.2013,5,2,20949,5.0,1.0
08.06.2013,5,2,20949,5.0,1.0
15.06.2013,5,2,21376,399.0,1.0
08.06.2013,5,2,21372,1199.0,1.0
11.06.2013,5,2,20958,549.0,1.0
19.06.2013,5,2,20957,1699.0,1.0
08.06.2013,5,2,20299,249.0,1.0
16.06.2013,5,2,20298,99.0,1.0
28.06.2013,5,2,20949,5.0,2.0
22.06.2013,5,2,20949,5.0,1.0
21.06.2013,5,2,20949,5.0,2.0
20.06.2013,5,2,20949,5.0,2.0
16.06.2013,5,2,20949,5.0,1.0
14.06.2013,5,2,20949,5.0,1.0
13.06.2013,5,2,20949,5.0,2.0
12.06.2013,5,2,20949,5.0,1.0
09.06.2013,5,2,20949,5.0,2.0
06.06.2013,5,2,20129,149.0,1.0
15.06.2013,5,2,21487,949.0,1.0
14.06.2013,5,2,20054,149.0,1.0
22.06.2013,5,2,20141,0.1,1.0
13.06.2013,5,2,19597,99.0,1.0
08.06.2013,5,2,19530,499.0,1.0
21.06.2013,5,2,19529,349.0,1.0
22.06.2013,5,2,19196,399.0,1.0
21.06.2013,5,2,19149,398.9,1.0
15.06.2013,5,2,19149,399.0,1.0
20.06.2013,5,2,19597,99.0,1.0
14.06.2013,5,2,19149,399.0,1.0
01.06.2013,5,2,19455,2398.7,1.0
04.06.2013,5,2,18964,149.0,1.0
26.06.2013,5,2,19415,649.0,1.0
22.06.2013,5,2,19415,649.0,1.0
08.06.2013,5,2,19415,649.0,1.0
01.06.2013,5,2,19413,399.0,1.0
19.06.2013,5,2,19148,549.0,1.0
10.06.2013,5,2,19600,199.5,1.0
21.06.2013,5,2,19600,399.0,1.0
13.06.2013,5,2,19602,98.8,1.0
16.06.2013,5,2,20141,0.1,1.0
15.06.2013,5,2,20141,0.1,1.0
13.06.2013,5,2,20141,0.1,2.0
11.06.2013,5,2,20141,0.1,1.0
07.06.2013,5,2,20141,0.1,1.0
01.06.2013,5,2,20141,0.1,1.0
10.06.2013,5,2,20045,132.78,1.0
02.06.2013,5,2,20045,199.0,1.0
21.06.2013,5,2,19811,349.0,1.0
30.06.2013,5,2,19799,349.0,1.0
22.06.2013,5,2,19799,349.0,1.0
15.06.2013,5,2,19799,349.0,1.0
16.06.2013,5,2,19731,148.9,1.0
24.06.2013,5,2,19670,149.0,1.0
23.06.2013,5,2,19639,149.0,1.0
23.06.2013,5,2,20141,0.1,1.0
14.06.2013,5,2,15044,699.0,1.0
13.06.2013,5,2,15044,699.0,1.0
11.06.2013,5,2,15044,699.0,2.0
29.06.2013,5,2,4128,899.0,1.0
24.06.2013,5,2,4128,899.0,1.0
27.06.2013,5,2,4127,1190.0,1.0
14.06.2013,5,2,4127,1190.0,1.0
16.06.2013,5,2,4036,419.3,1.0
24.06.2013,5,2,3939,1999.0,1.0
05.06.2013,5,2,4163,1590.0,1.0
07.06.2013,5,2,3939,1999.0,1.0
30.06.2013,5,2,3938,1999.0,1.0
27.06.2013,5,2,3938,1999.0,1.0
16.06.2013,5,2,3938,1999.0,1.0
10.06.2013,5,2,3938,1999.0,1.0
09.06.2013,5,2,3938,1999.0,1.0
05.06.2013,5,2,3876,698.0,1.0
02.06.2013,5,2,3939,1999.0,1.0
22.06.2013,5,2,3851,899.0,1.0
12.06.2013,5,2,4163,1590.0,1.0
08.06.2013,5,2,4164,999.0,1.0
24.06.2013,5,2,4252,299.5,1.0
29.06.2013,5,2,4249,1599.0,1.0
19.06.2013,5,2,4249,1599.0,1.0
09.06.2013,5,2,4249,1599.0,1.0
27.06.2013,5,2,4248,1999.0,1.0
22.06.2013,5,2,4248,1999.0,1.0
27.06.2013,5,2,4163,1590.0,1.0
04.06.2013,5,2,4245,999.0,1.0
25.06.2013,5,2,4244,999.0,1.0
15.06.2013,5,2,4244,999.0,1.0
08.06.2013,5,2,4240,1999.0,1.0
30.06.2013,5,2,4228,899.0,1.0
09.06.2013,5,2,4228,899.0,1.0
27.06.2013,5,2,4164,899.0,1.0
27.06.2013,5,2,4244,999.0,1.0
16.06.2013,5,2,3851,899.0,1.0
09.06.2013,5,2,3834,1423.07,1.0
08.06.2013,5,2,3834,1423.07,1.0
11.06.2013,5,2,3533,499.0,1.0
28.06.2013,5,2,3528,1690.0,1.0
29.06.2013,5,2,3476,799.0,1.0
22.06.2013,5,2,3367,599.5,1.0
16.06.2013,5,2,3367,599.5,1.0
03.06.2013,5,2,3367,599.5,1.0
23.06.2013,5,2,3533,499.0,1.0
21.06.2013,5,2,3366,599.5,1.0
25.06.2013,5,2,3328,1999.0,1.0
23.06.2013,5,2,3328,1999.0,1.0
22.06.2013,5,2,3328,1999.0,1.0
04.06.2013,5,2,3328,1999.0,1.0
26.06.2013,5,2,3325,799.0,1.0
22.06.2013,5,2,3325,599.0,1.0
30.06.2013,5,2,3328,1999.0,1.0
01.06.2013,5,2,3565,1999.0,1.0
14.06.2013,5,2,3566,1999.0,1.0
22.06.2013,5,2,3673,1688.75,1.0
09.06.2013,5,2,3631,1999.0,1.0
30.06.2013,5,2,3630,1999.0,1.0
15.06.2013,5,2,3630,1999.0,1.0
08.06.2013,5,2,3630,1899.0,1.0
14.06.2013,5,2,3629,599.0,1.0
25.06.2013,5,2,3719,599.0,1.0
05.06.2013,5,2,3719,599.0,1.0
12.06.2013,5,2,3704,1198.0,1.0
28.06.2013,5,2,3702,419.0,1.0
11.06.2013,5,2,3702,419.0,1.0
15.06.2013,5,2,3698,419.3,1.0
30.06.2013,5,2,3695,1599.0,1.0
15.06.2013,5,2,3695,1599.0,1.0
05.06.2013,5,2,3695,1599.0,1.0
10.06.2013,5,2,3690,899.0,1.0
09.06.2013,5,2,4332,449.0,1.0
22.06.2013,5,2,4332,449.0,1.0
16.06.2013,5,2,4345,598.7,1.0
21.06.2013,5,2,4368,98.0,1.0
22.06.2013,5,2,5276,599.5,1.0
16.06.2013,5,2,5276,599.5,1.0
13.06.2013,5,2,5276,599.5,1.0
12.06.2013,5,2,5276,599.5,1.0
09.06.2013,5,2,5276,599.5,1.0
07.06.2013,5,2,5276,599.5,1.0
02.06.2013,5,2,5272,299.0,1.0
15.06.2013,5,2,5275,1699.0,1.0
20.06.2013,5,2,5262,799.0,1.0
29.06.2013,5,2,5260,299.0,1.0
24.06.2013,5,2,5224,299.0,1.0
21.06.2013,5,2,5224,299.0,1.0
12.06.2013,5,2,4688,1499.0,1.0
12.06.2013,5,2,4910,419.0,1.0
23.06.2013,5,2,5262,799.0,1.0
11.06.2013,5,2,5272,299.0,1.0
12.06.2013,5,2,5272,299.0,1.0
19.06.2013,5,2,5272,299.0,1.0
16.06.2013,5,2,5033,599.5,1.0
09.06.2013,5,2,5033,599.5,1.0
07.06.2013,5,2,5033,599.5,1.0
04.06.2013,5,2,5033,599.5,1.0
03.06.2013,5,2,5033,599.5,1.0
21.06.2013,5,2,5274,599.5,1.0
16.06.2013,5,2,5274,599.5,1.0
13.06.2013,5,2,5274,599.5,1.0
08.06.2013,5,2,5274,775.93,1.0
02.06.2013,5,2,5274,599.5,2.0
08.06.2013,5,2,5273,599.5,2.0
04.06.2013,5,2,5273,599.5,1.0
03.06.2013,5,2,5273,599.0,1.0
23.06.2013,5,2,5272,299.0,1.0
22.06.2013,5,2,5272,299.0,2.0
20.06.2013,5,2,4908,899.0,1.0
30.06.2013,5,2,3320,1999.0,1.0
02.06.2013,5,2,4908,899.0,1.0
03.06.2013,5,2,4907,1499.0,1.0
02.06.2013,5,2,4790,299.0,1.0
28.06.2013,5,2,4780,799.0,1.0
28.06.2013,5,2,4779,299.0,1.0
24.06.2013,5,2,4769,449.0,1.0
11.06.2013,5,2,4769,449.0,1.0
27.06.2013,5,2,4477,1499.0,1.0
03.06.2013,5,2,4807,599.5,1.0
16.06.2013,5,2,4477,1499.0,1.0
15.06.2013,5,2,4474,899.0,1.0
22.06.2013,5,2,4404,749.0,1.0
17.06.2013,5,2,4377,449.0,1.0
09.06.2013,5,2,4376,1198.0,1.0
17.06.2013,5,2,4372,1699.0,1.0
20.06.2013,5,2,4370,599.0,1.0
14.06.2013,5,2,4481,899.0,1.0
21.06.2013,5,2,4807,599.5,1.0
18.06.2013,5,2,4809,299.0,1.0
03.06.2013,5,2,4810,599.5,1.0
26.06.2013,5,2,4901,1499.0,1.0
20.06.2013,5,2,4886,899.0,1.0
12.06.2013,5,2,4886,899.0,1.0
02.06.2013,5,2,4886,899.0,1.0
12.06.2013,5,2,4885,899.0,1.0
29.06.2013,5,2,4861,7490.0,1.0
13.06.2013,5,2,4831,499.0,1.0
24.06.2013,5,2,4827,2499.0,1.0
21.06.2013,5,2,4811,599.5,1.0
03.06.2013,5,2,4811,599.5,1.0
22.06.2013,5,2,4810,599.5,1.0
17.06.2013,5,2,4810,599.5,1.0
12.06.2013,5,2,4810,599.5,1.0
07.06.2013,5,2,4810,599.5,1.0
04.06.2013,5,2,4810,599.5,1.0
16.06.2013,5,2,4911,899.0,1.0
22.06.2013,5,2,5034,810.25,1.0
25.06.2013,5,2,3320,1999.0,1.0
08.06.2013,5,2,3320,1999.0,1.0
13.06.2013,5,2,1833,599.5,1.0
09.06.2013,5,2,1833,775.93,1.0
21.06.2013,5,2,1832,599.5,2.0
17.06.2013,5,2,1832,599.5,1.0
13.06.2013,5,2,1832,599.5,1.0
07.06.2013,5,2,1832,599.5,1.0
22.06.2013,5,2,1833,599.5,1.0
04.06.2013,5,2,1832,599.5,1.0
10.06.2013,5,2,1830,599.0,1.0
23.06.2013,5,2,1801,1198.0,1.0
16.06.2013,5,2,1800,274.5,1.0
12.06.2013,5,2,1791,899.0,1.0
05.06.2013,5,2,1791,899.0,1.0
16.06.2013,5,2,1524,2999.0,1.0
28.06.2013,5,2,1830,599.0,1.0
24.06.2013,5,2,1523,798.7,1.0
28.06.2013,5,2,1833,1199.0,1.0
04.06.2013,5,2,1835,1499.0,1.0
10.06.2013,5,2,1946,499.0,1.0
03.06.2013,5,2,1946,499.5,1.0
13.06.2013,5,2,1941,1999.0,1.0
30.06.2013,5,2,1921,249.0,1.0
18.06.2013,5,2,1921,249.0,1.0
22.06.2013,5,2,1915,249.0,1.0
01.06.2013,5,2,1834,299.0,1.0
15.06.2013,5,2,1915,249.0,1.0
09.06.2013,5,2,1905,249.0,1.0
04.06.2013,5,2,1905,249.0,1.0
15.06.2013,5,2,1889,418.7,1.0
24.06.2013,5,2,1836,1999.0,1.0
16.06.2013,5,2,1835,1499.0,1.0
14.06.2013,5,2,1835,1499.0,1.0
11.06.2013,5,2,1905,249.0,1.0
16.06.2013,5,2,1523,799.0,1.0
26.06.2013,5,2,1479,449.0,1.0
15.06.2013,5,2,1476,999.0,1.0
27.06.2013,5,2,835,4600.0,1.0
26.06.2013,5,2,791,600.0,1.0
25.06.2013,5,2,791,600.0,1.0
15.06.2013,5,2,791,600.0,1.0
29.06.2013,5,2,491,600.0,1.0
21.06.2013,5,2,491,600.0,1.0
25.06.2013,5,2,839,3300.0,1.0
18.06.2013,5,2,484,300.0,3.0
01.06.2013,5,2,484,300.0,1.0
17.06.2013,5,2,482,3300.0,1.0
16.06.2013,5,2,482,3300.0,1.0
21.06.2013,5,2,472,399.0,1.0
16.06.2013,5,2,30,399.0,1.0
16.06.2013,5,2,484,300.0,2.0
10.06.2013,5,2,944,266.22,1.0
17.06.2013,5,2,972,299.0,1.0
11.06.2013,5,2,1015,449.0,1.0
09.06.2013,5,2,1472,1999.0,1.0
22.06.2013,5,2,1470,699.0,1.0
15.06.2013,5,2,1467,899.0,1.0
11.06.2013,5,2,1462,1999.0,1.0
15.06.2013,5,2,1461,1998.9,1.0
14.06.2013,5,2,1461,1999.0,1.0
08.06.2013,5,2,1460,999.0,1.0
08.06.2013,5,2,1459,999.0,1.0
12.06.2013,5,2,1421,349.0,1.0
25.06.2013,5,2,1419,349.0,1.0
11.06.2013,5,2,1418,349.0,1.0
22.06.2013,5,2,1406,499.0,2.0
13.06.2013,5,2,1397,498.0,1.0
20.06.2013,5,2,1362,29.0,1.0
16.06.2013,5,2,1235,299.0,1.0
04.06.2013,5,2,1974,199.0,1.0
23.06.2013,5,2,1985,899.0,1.0
17.06.2013,5,2,2308,649.0,1.0
29.06.2013,5,2,2308,649.0,1.0
25.06.2013,5,2,3077,799.0,1.0
20.06.2013,5,2,3076,799.0,1.0
13.06.2013,5,2,3076,798.5,1.0
18.06.2013,5,2,3017,299.0,1.0
16.06.2013,5,2,2977,14.0,1.0
12.06.2013,5,2,2959,899.0,1.0
12.06.2013,5,2,3186,599.0,1.0
12.06.2013,5,2,2955,899.0,1.0
12.06.2013,5,2,2931,99.0,1.0
17.06.2013,5,2,2929,199.0,1.0
09.06.2013,5,2,2929,199.0,1.0
04.06.2013,5,2,2929,199.0,1.0
24.06.2013,5,2,2921,599.0,1.0
07.06.2013,5,2,2921,599.0,1.0
14.06.2013,5,2,2934,599.0,1.0
26.06.2013,5,2,3186,599.0,1.0
18.06.2013,5,2,3184,1799.0,1.0
14.06.2013,5,2,3185,1799.0,1.0
03.06.2013,5,2,3320,1999.0,1.0
25.06.2013,5,2,3318,799.0,1.0
01.06.2013,5,2,3316,799.0,1.0
25.06.2013,5,2,3314,299.0,1.0
19.06.2013,5,2,3438,2799.0,1.0
16.06.2013,5,2,3437,1698.5,1.0
18.06.2013,5,2,3436,499.0,1.0
28.06.2013,5,2,3433,1499.0,1.0
25.06.2013,5,2,3433,1498.5,1.0
08.06.2013,5,2,3433,2799.0,1.0
05.06.2013,5,2,3223,449.0,1.0
22.06.2013,5,2,3158,1290.0,1.0
07.06.2013,5,2,3158,1290.0,1.0
29.06.2013,5,2,3151,801.0,1.0
17.06.2013,5,2,3196,899.0,1.0
02.06.2013,5,2,2921,599.0,1.0
10.06.2013,5,2,3320,1999.0,1.0
02.06.2013,5,2,2857,1999.0,1.0
24.06.2013,5,2,2833,299.0,1.0
29.06.2013,5,2,2400,999.0,1.0
28.06.2013,5,2,2400,999.0,1.0
27.06.2013,5,2,2400,999.0,1.0
26.06.2013,5,2,2400,999.0,1.0
25.06.2013,5,2,2400,999.0,1.0
28.06.2013,5,2,2398,599.0,1.0
09.06.2013,5,2,2416,449.0,1.0
27.06.2013,5,2,2398,599.0,1.0
13.06.2013,5,2,2345,649.0,1.0
11.06.2013,5,2,2340,698.0,1.0
25.06.2013,5,2,2281,499.5,1.0
23.06.2013,5,2,2252,599.0,1.0
15.06.2013,5,2,2318,449.0,1.0
27.06.2013,5,2,2309,2799.0,1.0
25.06.2013,5,2,2398,599.0,1.0
02.06.2013,5,2,2417,349.0,1.0
05.06.2013,5,2,2436,799.0,1.0
23.06.2013,5,2,2436,798.9,1.0
29.06.2013,5,2,2808,999.0,10.0
24.06.2013,5,2,2808,699.0,1.0
08.06.2013,5,2,2808,999.0,1.0
17.06.2013,5,2,2574,399.0,1.0
07.06.2013,5,2,2751,999.0,1.0
08.06.2013,5,2,2750,999.0,1.0
15.06.2013,5,2,2739,2299.0,1.0
17.06.2013,5,2,2505,299.0,1.0
15.06.2013,5,2,2704,899.0,1.0
26.06.2013,5,2,2678,999.0,1.0
21.06.2013,5,2,2449,1999.0,1.0
16.06.2013,5,2,2449,1999.0,1.0
06.06.2013,5,2,2449,999.0,1.0
07.06.2013,5,2,2447,999.0,1.0
23.06.2013,5,2,2445,599.0,1.0
09.06.2013,5,2,2848,99.0,1.0
12.06.2013,5,2,15044,699.0,2.0
07.06.2013,5,2,5406,349.0,1.0
15.06.2013,5,2,5811,199.0,1.0
03.06.2013,5,2,11854,0.1,1.0
01.06.2013,5,2,11828,629.3,1.0
14.06.2013,5,2,11655,1999.0,1.0
07.06.2013,5,2,11553,249.0,1.0
02.06.2013,5,2,11553,249.0,1.0
01.06.2013,5,2,11496,399.0,1.0
16.06.2013,5,2,11854,0.1,1.0
19.06.2013,5,2,11484,99.0,2.0
25.06.2013,5,2,11240,399.0,1.0
14.06.2013,5,2,11030,99.0,1.0
06.06.2013,5,2,11028,450.0,1.0
15.06.2013,5,2,10991,399.0,1.0
01.06.2013,5,2,10991,399.0,1.0
23.06.2013,5,2,10987,899.0,1.0
18.06.2013,5,2,11391,899.0,1.0
22.06.2013,5,2,10986,1199.0,1.0
22.06.2013,5,2,11854,0.1,1.0
21.06.2013,5,2,11857,0.1,1.0
28.06.2013,5,2,12168,189.0,1.0
20.06.2013,5,2,12168,189.0,2.0
15.06.2013,5,2,12144,58.0,1.0
30.06.2013,5,2,12135,299.0,1.0
24.06.2013,5,2,12135,299.0,1.0
29.06.2013,5,2,12134,299.0,1.0
08.06.2013,5,2,11857,0.1,1.0
19.06.2013,5,2,12134,299.0,1.0
28.06.2013,5,2,11735,199.0,1.0
01.06.2013,5,2,11872,0.1,1.0
16.06.2013,5,2,11869,0.1,1.0
16.06.2013,5,2,11867,0.1,1.0
23.06.2013,5,2,11865,0.1,1.0
10.06.2013,5,2,11865,0.1,1.0
19.06.2013,5,2,11778,999.0,1.0
16.06.2013,5,2,10957,799.0,1.0
02.06.2013,5,2,10822,149.0,1.0
06.06.2013,5,2,10678,999.0,1.0
15.06.2013,5,2,7979,699.0,1.0
09.06.2013,5,2,7979,699.0,1.0
06.06.2013,5,2,7979,699.0,1.0
02.06.2013,5,2,7979,699.0,1.0
23.06.2013,5,2,7978,1899.0,1.0
21.06.2013,5,2,7978,1899.0,1.0
25.06.2013,5,2,7979,699.0,1.0
16.06.2013,5,2,7978,1899.0,1.0
04.06.2013,5,2,7954,2290.0,1.0
09.06.2013,5,2,7953,1698.0,1.0
09.06.2013,5,2,7938,13001.0,1.0
22.06.2013,5,2,7895,899.0,1.0
21.06.2013,5,2,7895,899.0,1.0
17.06.2013,5,2,7894,1490.0,1.0
21.06.2013,5,2,7977,1099.0,1.0
23.06.2013,5,2,7976,1199.0,1.0
22.06.2013,5,2,7985,1799.0,1.0
30.06.2013,5,2,7916,474.0,1.0
12.06.2013,5,2,10673,649.0,1.0
12.06.2013,5,2,10661,1199.0,1.0
09.06.2013,5,2,10658,599.0,1.0
27.06.2013,5,2,10563,1699.0,1.0
22.06.2013,5,2,10097,699.0,1.0
22.06.2013,5,2,9950,148.8,1.0
24.06.2013,5,2,9871,149.0,1.0
16.06.2013,5,2,9565,99.0,1.0
17.06.2013,5,2,8913,149.0,1.0
07.06.2013,5,2,8528,790.0,1.0
02.06.2013,5,2,8528,790.0,1.0
14.06.2013,5,2,8285,149.0,1.0
30.06.2013,5,2,8233,599.0,1.0
08.06.2013,5,2,8093,1399.0,1.0
30.06.2013,5,2,8092,149.0,1.0
15.06.2013,5,2,12183,429.0,1.0
28.06.2013,5,2,12184,539.0,1.0
23.06.2013,5,2,13071,499.0,1.0
29.06.2013,5,2,13071,499.0,1.0
09.06.2013,5,2,13811,399.0,1.0
08.06.2013,5,2,13811,399.0,1.0
